epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.312276840209961,24836.837890625,84.28157043457031,1.3256288766860962,3670.755615234375,43.498741149902344
1,1.2331849336624146,1864.1182861328125,31.454408645629883,1.2919868230819702,1565.0994873046875,30.428733825683594
2,1.187355637550354,943.0186767578125,23.252729415893555,1.2785271406173706,1100.0047607421875,26.317110061645508
3,1.1755701303482056,784.167724609375,21.434593200683594,1.2744882106781006,1058.7877197265625,25.896440505981445
4,1.172678828239441,759.3920288085938,21.095251083374023,1.2739989757537842,1009.7655639648438,25.31480598449707
5,1.1719316244125366,753.0227661132812,21.014238357543945,1.2715336084365845,1111.0205078125,26.474267959594727
6,1.1715562343597412,750.029296875,20.975709915161133,1.2788070440292358,1075.435791015625,26.059980392456055
7,1.1712515354156494,748.0587768554688,20.954248428344727,1.2815505266189575,1091.426025390625,26.315061569213867
8,1.1709407567977905,746.50146484375,20.93378448486328,1.2769862413406372,1118.278076171875,26.584924697875977
9,1.1707934141159058,746.3286743164062,20.932737350463867,1.2734723091125488,1067.4853515625,26.013858795166016
10,1.170676350593567,745.1099243164062,20.917343139648438,1.2766196727752686,1082.38525390625,26.166629791259766
11,1.170644760131836,745.3313598632812,20.91806411743164,1.2813951969146729,1119.945068359375,26.58489990234375
12,1.170416235923767,744.7449951171875,20.91115951538086,1.274881362915039,1081.3109130859375,26.171833038330078
13,1.1703667640686035,744.10791015625,20.904592514038086,1.2806841135025024,1128.523193359375,26.69141960144043
14,1.1703884601593018,744.6162109375,20.909400939941406,1.279116153717041,1113.3253173828125,26.52349853515625
