epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.3041422367095947,1.9762392044067383,87.61563110351562,1.2479794025421143,1.2520264387130737,35.618038177490234
1,1.2160404920578003,1.1833508014678955,30.273147583007812,1.2392289638519287,1.2125244140625,29.08493995666504
2,1.1929618120193481,1.1521722078323364,24.272809982299805,1.2378026247024536,1.2050809860229492,28.066194534301758
3,1.1888560056686401,1.145251989364624,22.841754913330078,1.2435791492462158,1.2096874713897705,28.772605895996094
4,1.1886820793151855,1.1434170007705688,22.57094383239746,1.24355149269104,1.2140408754348755,28.87554931640625
5,1.187900185585022,1.1425999402999878,22.449378967285156,1.241526484489441,1.2092680931091309,28.715192794799805
6,1.1881088018417358,1.1421641111373901,22.421722412109375,1.2377527952194214,1.205709457397461,28.209333419799805
7,1.1877743005752563,1.141875147819519,22.40690040588379,1.242295503616333,1.2069603204727173,28.53828239440918
8,1.1878818273544312,1.1415417194366455,22.375896453857422,1.2435072660446167,1.2150973081588745,28.884063720703125
9,1.1880429983139038,1.1414167881011963,22.354007720947266,1.2372530698776245,1.2108923196792603,28.35321617126465
10,1.1878154277801514,1.1410690546035767,22.30051612854004,1.2397425174713135,1.2076189517974854,28.46512794494629
11,1.1881418228149414,1.1409339904785156,22.299001693725586,1.2394217252731323,1.2108263969421387,28.3731632232666
12,1.1877329349517822,1.1406290531158447,22.284345626831055,1.241747498512268,1.208097219467163,28.346960067749023
