epoch,Clinical_Penalty,loss,root_mean_squared_error,val_Clinical_Penalty,val_loss,val_root_mean_squared_error
0,1.308273434638977,23062.166015625,81.12826538085938,1.338496208190918,3796.881591796875,44.056034088134766
1,1.2316575050354004,1892.7530517578125,31.84128761291504,1.3037265539169312,1633.8433837890625,30.855684280395508
2,1.1834019422531128,937.3819580078125,23.25725746154785,1.2928348779678345,1220.21630859375,27.37502098083496
3,1.1732808351516724,773.5780029296875,21.372196197509766,1.297289252281189,1276.4488525390625,28.108427047729492
4,1.1706621646881104,750.0724487304688,21.033849716186523,1.2907068729400635,1121.3974609375,26.492759704589844
5,1.1700034141540527,745.1804809570312,20.95475959777832,1.2829774618148804,1145.777099609375,26.722808837890625
6,1.169874668121338,743.8834228515625,20.932336807250977,1.291325330734253,1166.8966064453125,26.930429458618164
7,1.1696621179580688,742.1834716796875,20.911836624145508,1.2920150756835938,1204.773681640625,27.356191635131836
8,1.1694127321243286,739.7540283203125,20.883956909179688,1.291586995124817,1189.09228515625,27.18113899230957
9,1.1692997217178345,739.8446655273438,20.883018493652344,1.285136103630066,1155.9669189453125,26.85413360595703
10,1.169234275817871,739.5447387695312,20.8759708404541,1.2847131490707397,1164.89697265625,26.934289932250977
11,1.1691135168075562,739.089111328125,20.87017059326172,1.2953194379806519,1285.290283203125,28.19105339050293
12,1.1689406633377075,737.9260864257812,20.856538772583008,1.2850620746612549,1135.060546875,26.567350387573242
13,1.168927788734436,737.3155517578125,20.850200653076172,1.2879223823547363,1143.55810546875,26.67390251159668
14,1.1687895059585571,736.9852294921875,20.84619903564453,1.2859795093536377,1164.3487548828125,26.93614959716797
